"","A","M","Time","Event","As","W","I"
"16999",NA,-1.729,20.7,0,0.634,0.201,0
"17000",NA,-0.887,4.8,0,-1.514,-1.568,0
"17001",NA,0.46,23,0,-0.408,0.426,0
"17002",NA,-0.635,38.1,0,-0.253,0.762,0
"17003",NA,-0.19,50,0,-0.812,0.709,0
"17004",NA,0.164,14.1,0,0.051,1.121,0
"17005",NA,-0.228,3.3,0,-0.571,-0.849,0
"17006",NA,-0.957,50,0,-0.561,0.207,0
"17007",NA,0.278,50,0,-0.041,0.028,0
"17008",NA,1.206,38,1,-0.292,-0.663,0
"17009",NA,1.07,50,0,-0.522,0.416,0
"17010",NA,-1.12,50,0,-0.927,-1.824,0
"17011",NA,0.798,50,0,-0.775,-0.511,0
"17012",NA,0.495,50,0,-0.81,0.192,0
"17013",NA,0.02,3.7,0,-0.591,-0.329,0
"17014",NA,0.787,8.8,0,-0.275,0.936,0
"17015",NA,0.447,50,0,0.771,0.207,0
"17016",NA,0.183,13.6,0,-0.286,0.602,0
"17017",NA,0.727,50,0,-0.88,0.683,0
"17018",NA,-0.982,50,0,-0.341,-0.376,0
"17019",NA,0.651,50,0,-0.648,-1.521,0
"17020",NA,0.318,39.5,1,0.493,0.719,0
"17021",NA,0.163,23.4,0,-0.106,-0.179,0
"17022",NA,1.087,50,0,0.094,-0.323,0
"17023",NA,0.774,50,0,-0.611,0.673,0
"17024",NA,0.034,50,0,0.509,-0.182,0
"17025",NA,-0.487,50,0,-0.058,-0.429,0
"17026",NA,-0.107,46.6,0,-0.88,-0.575,0
"17027",NA,0.219,50,0,0.496,0.498,0
"17028",NA,-0.652,50,0,-0.07,0.595,0
"17029",NA,-1.2,46.2,0,0.729,-0.457,0
"17030",NA,-1.022,25.7,0,-0.675,0.265,0
"17031",NA,-0.051,16.7,0,-0.461,-1.05,0
"17032",NA,0.21,23.5,0,0.116,1.369,0
"17033",NA,0.132,10.3,0,-0.071,-0.527,0
"17034",NA,0.05,0.6,0,-0.351,0.698,0
"17035",NA,-0.448,50,0,0.127,-0.58,0
"17036",NA,-0.054,32.8,0,0.79,-0.925,0
"17037",NA,-1.188,49.5,0,-0.528,0.068,0
"17038",NA,0.936,48.2,0,0.573,-0.84,0
"17039",NA,0.426,5,0,0.428,-0.605,0
"17040",NA,-0.918,13.1,0,-0.976,-0.091,0
"17041",NA,0.709,38,0,-1.036,-1.05,0
"17042",NA,0.207,37,1,0.533,-0.625,0
"17043",NA,0.671,25.6,1,-2.139,-0.11,0
"17044",NA,-0.855,50,0,-0.96,-0.464,0
"17045",NA,0.713,31.4,0,0.797,0.805,0
"17046",NA,0.066,30.2,1,-0.57,0.812,0
"17047",NA,-0.055,50,0,-0.144,0.494,0
"17048",NA,-0.424,13.5,0,0.779,-0.229,0
"17049",NA,-0.05,50,0,-0.084,-0.175,0
"17050",NA,-0.317,8.4,0,0.498,-0.832,0
"17051",NA,-0.151,19.5,0,0.326,0.766,0
"17052",NA,-0.003,50,0,0.831,-0.132,0
"17053",NA,0.034,50,0,-0.128,-0.189,0
"17054",NA,-0.455,28.6,0,-0.376,1.56,0
"17055",NA,-0.576,50,0,-0.178,-0.844,0
"17056",NA,-0.595,50,0,-1.076,-0.096,0
"17057",NA,-1.697,50,0,0.676,0.272,0
"17058",NA,-0.832,50,0,0.294,0.343,0
"17059",NA,1.305,22.1,0,-0.315,1.165,0
"17060",NA,0.367,32.1,1,0.856,0.113,0
"17061",NA,0.579,50,0,0.973,0.127,0
"17062",NA,-0.245,50,0,-0.742,0.338,0
"17063",NA,-0.298,50,0,0.219,-0.221,0
"17064",NA,-1.256,50,0,-0.644,-1.507,0
"17065",NA,-0.05,10.4,0,-0.888,-0.19,0
"17066",NA,-0.502,50,0,-0.875,-0.37,0
"17067",NA,0.515,50,0,0.153,-0.674,0
"17068",NA,-0.566,50,0,-0.186,0.099,0
"17069",NA,-0.756,34,0,-1.375,0.346,0
"17070",NA,-0.967,24.6,0,-0.929,1.995,0
"17071",NA,0.521,50,0,-0.472,0.35,0
"17072",NA,0.15,50,0,0.166,0.534,0
"17073",NA,-0.562,50,0,-0.201,-1.372,0
"17074",NA,1.248,50,0,-0.256,0.644,0
"17075",NA,-0.105,50,0,0.049,0.479,0
"17076",NA,-0.824,50,0,0.175,-0.457,0
"17077",NA,1.066,3.8,0,-0.305,0.599,0
"17078",NA,-0.45,19.1,0,-0.235,-0.493,0
"17079",NA,-0.985,16.6,0,0.356,-0.636,0
"17080",NA,-1.81,50,0,-1.077,-0.332,0
"17081",NA,-0.294,50,0,-0.976,0.1,0
"17082",NA,-1.625,50,0,0.028,0.16,0
"17083",NA,1.571,50,0,-0.568,-0.018,0
"17084",NA,-0.669,17.1,0,-0.474,-0.302,0
"17085",NA,0.904,19.1,0,-0.656,0.525,0
"17086",NA,0.123,6.7,0,-0.359,-1.505,0
"17087",NA,0.378,50,0,0.854,0.711,0
"17088",NA,-0.677,50,0,0.021,0.205,0
"17089",NA,-0.505,46.9,0,-1.044,-0.147,0
"17090",NA,-1.201,30,0,-0.315,-0.076,0
"17091",NA,0.564,5.9,0,0.533,0.657,0
"17092",NA,-0.125,50,0,0.39,-0.766,0
"17093",NA,-0.473,7.7,0,0.666,-0.01,0
"17094",NA,1.282,13.1,0,0.481,-0.344,0
"17095",NA,0.393,45.4,0,0.576,-0.583,0
"17096",NA,-0.407,50,0,0.178,-0.735,0
"17097",NA,0.827,50,0,0.526,-0.089,0
"17098",NA,1.134,50,0,0.223,0.721,0
"17099",NA,0.073,47.6,1,-0.279,0.453,0
"17100",NA,-0.327,19.9,0,0.076,-0.641,0
"17101",NA,-1.015,33,0,0.239,-0.092,0
"17102",NA,0.784,50,0,-0.842,0.177,0
"17103",NA,0.319,50,0,0.383,1.5,0
"17104",NA,-0.427,39.8,1,-0.078,0.575,0
"17105",NA,-1.112,50,0,-1.202,-0.035,0
"17106",NA,0.723,50,0,-0.365,-0.272,0
"17107",NA,-0.308,50,0,-1.546,-1.077,0
"17108",NA,0.062,49.5,1,1.542,-0.613,0
"17109",NA,0.273,22.3,0,-0.507,-1.7,0
"17110",NA,-0.497,42.9,1,0.394,0.247,0
"17111",NA,-0.303,50,0,0.014,0.396,0
"17112",NA,1.379,50,0,0.679,0.153,0
"17113",NA,0.418,36.9,0,-0.211,0.667,0
"17114",NA,1.246,36.7,1,0.438,0.553,0
"17115",NA,0.973,50,0,0.929,0.075,0
"17116",NA,1.723,36.3,0,0.872,1.03,0
"17117",NA,0.446,50,0,0.216,-0.601,0
"17118",NA,-0.7,50,0,-0.279,0.823,0
"17119",NA,-0.329,50,0,0.33,0.195,0
"17120",NA,-1,50,0,-0.514,-0.534,0
"17121",NA,-1.163,50,0,1.288,-0.951,0
"17122",NA,-0.069,50,0,-1.061,0.66,0
"17123",NA,-1.185,46.5,1,-0.761,0.312,0
"17124",NA,-0.292,50,0,-0.234,-1.126,0
"17125",NA,-1.011,50,0,-0.743,-0.751,0
"17126",NA,0.667,1.8,0,-0.829,-0.457,0
"17127",NA,0.282,15,0,0.946,-0.299,0
"17128",NA,-1.298,50,0,-0.102,-1.772,0
"17129",NA,-0.466,50,0,-0.684,-0.022,0
"17130",NA,1.218,44.6,1,0.809,0.839,0
"17131",NA,-0.51,1.8,0,0.412,-0.423,0
"17132",NA,0.159,50,0,-0.54,-1.467,0
"17133",NA,-0.477,50,0,0.904,-0.103,0
"17134",NA,0.268,15.6,0,-0.5,-0.673,0
"17135",NA,-0.464,50,0,0.403,-0.626,0
"17136",NA,0.08,50,0,-0.274,-0.85,0
"17137",NA,-0.805,50,0,-0.065,-0.566,0
"17138",NA,0.072,48,0,0.315,1.156,0
"17139",NA,0.103,25.7,0,0.65,-0.214,0
"17140",NA,-0.897,3,0,-0.546,-0.236,0
"17141",NA,-0.171,50,0,0.465,0.268,0
"17142",NA,0.108,42.1,1,0.214,-0.1,0
"17143",NA,0.33,50,0,-0.133,1.452,0
"17144",NA,0.312,50,0,0.314,-0.233,0
"17145",NA,-1.087,14.9,0,-0.476,-0.092,0
"17146",NA,0.414,40.8,1,-0.109,-0.098,0
"17147",NA,0.786,50,0,0.566,-1.328,0
"17148",NA,-1.261,50,0,-0.953,0.75,0
"17149",NA,0.735,50,0,-0.452,0.459,0
"17150",NA,-0.193,50,0,-0.307,0.741,0
"17151",NA,-0.112,50,0,0.489,-0.296,0
"17152",NA,0.884,21.2,0,0.867,0.177,0
"17153",NA,-0.341,47.3,1,-0.528,1.059,0
"17154",NA,-0.795,36.5,0,0.848,-0.652,0
"17155",NA,-0.368,50,0,1.576,-0.768,0
"17156",NA,-1.115,50,0,-0.061,0.022,0
"17157",NA,0.499,50,0,-0.326,0.808,0
"17158",NA,0.51,50,0,-0.381,-1.416,0
"17159",NA,-0.898,50,0,-0.344,0.994,0
"17160",NA,-0.45,50,0,-0.259,-0.479,0
"17161",NA,0.349,50,0,1.918,0.803,0
"17162",NA,0.331,50,0,0.82,-0.417,0
"17163",NA,-0.338,33.1,1,-0.466,0.457,0
"17164",NA,0.801,50,0,0.862,0.256,0
"17165",NA,0.831,50,0,-1.086,1.234,0
"17166",NA,0.631,32.2,0,0.808,0.835,0
"17167",NA,-0.514,50,0,0.294,0.341,0
"17168",NA,-0.907,50,0,-0.543,-0.274,0
"17169",NA,1.373,43.3,1,0.665,0.712,0
"17170",NA,0.501,21.9,0,-0.113,-0.619,0
"17171",NA,0.416,3.9,0,0.123,0.08,0
"17172",NA,0.702,50,0,-1.224,0.29,0
"17173",NA,-0.912,13.6,0,0.345,-0.198,0
"17174",NA,-1.158,50,0,-0.298,-0.097,0
"17175",NA,-0.1,3.1,0,-1.012,-0.423,0
"17176",NA,0.166,3.7,0,-0.119,-0.415,0
"17177",NA,-0.588,50,0,0.632,-1.089,0
"17178",NA,1.398,27.2,0,0.852,0.912,0
"17179",NA,-0.081,43,0,-1.443,-0.329,0
"17180",NA,0.571,50,0,0.727,1.865,0
"17181",NA,0.311,50,0,0.092,0.216,0
"17182",NA,0.461,48.3,1,-0.491,-0.527,0
"17183",NA,0.289,44.7,0,-0.9,0.252,0
"17184",NA,0.588,50,0,-0.298,-0.51,0
"17185",NA,0.537,50,0,-0.022,-0.571,0
"17186",NA,-0.503,28.1,0,-1.075,-0.702,0
"17187",NA,0.674,32.4,0,0.416,0.904,0
"17188",NA,0.653,50,0,-0.613,0.57,0
"17189",NA,-0.122,2.6,0,0.209,0.834,0
"17190",NA,-0.112,28.7,0,-0.395,1.081,0
"17191",NA,0.048,50,0,0.23,-1.641,0
"17192",NA,0.587,25.2,0,0.266,0.346,0
"17193",NA,0.807,27.2,0,-1.328,0.025,0
"17194",NA,0.604,30.4,0,0.477,2.634,0
"17195",NA,-0.648,28,0,-0.929,-1.176,0
"17196",NA,0.179,20.7,0,0.558,-0.33,0
"17197",NA,-1.134,12.4,0,-0.709,0.127,0
"17198",NA,-0.448,50,0,1.29,0.042,0
"17199",NA,-0.184,34.1,0,-1.302,-0.54,0
"17200",NA,-0.839,50,0,0.065,0.594,0
"17201",NA,0.172,50,0,1.123,0.744,0
"17202",NA,-0.581,40.7,0,-1.267,-0.119,0
"17203",NA,-1.516,50,0,0.652,-0.37,0
"17204",NA,0.107,1.7,0,1.069,-0.178,0
"17205",NA,0.713,50,0,0.968,-0.929,0
"17206",NA,1.107,0.1,0,-0.803,0.361,0
"17207",NA,-1.168,50,0,0.638,-0.226,0
"17208",NA,0.73,44.1,0,1.194,1.112,0
"17209",NA,0.382,50,0,-0.144,0.785,0
"17210",NA,0.858,8.7,0,0.022,0.381,0
"17211",NA,-0.433,18.3,0,0.08,0.254,0
"17212",NA,-0.617,50,0,-1.85,-0.476,0
"17213",NA,0.402,50,0,-0.232,0.253,0
"17214",NA,-0.312,43,0,0.185,1.196,0
"17215",NA,0.232,50,0,0.4,-0.147,0
"17216",NA,0.554,38.9,1,-0.816,-1.135,0
"17217",NA,-0.288,50,0,-0.177,0.491,0
"17218",NA,0.017,50,0,0.214,0.732,0
"17219",NA,-0.324,16.3,0,0.167,-0.422,0
"17220",NA,0.169,45.4,1,0.355,-0.509,0
"17221",NA,-0.156,50,0,0.348,-2.346,0
"17222",NA,-0.102,20.7,0,0.888,0.759,0
"17223",NA,-0.176,25.2,0,-0.409,-0.319,0
"17224",NA,0.782,46.2,1,0.542,0.824,0
"17225",NA,0.131,41,0,0.299,-0.091,0
"17226",NA,-0.724,50,0,0.021,-0.089,0
"17227",NA,0.153,50,0,0.202,-1.103,0
"17228",NA,-0.193,50,0,-0.181,-1.031,0
"17229",NA,0.768,25.3,0,0.44,1.101,0
"17230",NA,0.006,50,0,-0.727,-0.281,0
"17231",NA,0.7,45.5,0,-0.851,0.161,0
"17232",NA,0.388,7.3,0,-0.193,-0.322,0
"17233",NA,-0.098,50,0,0.388,0.19,0
"17234",NA,0.345,50,0,-0.727,-0.085,0
"17235",NA,-1.177,50,0,0.689,-1.298,0
"17236",NA,-0.158,40.7,0,-1.59,1.254,0
"17237",NA,-0.219,26.9,0,-0.22,-0.081,0
"17238",NA,-0.526,50,0,0.307,-0.911,0
"17239",NA,1.06,9.7,0,0.641,0.313,0
"17240",NA,-0.77,50,0,-0.318,0.067,0
"17241",NA,0.369,37.8,0,0.56,-0.045,0
"17242",NA,0.146,50,0,-0.737,-0.865,0
"17243",NA,0.09,19.7,0,-1.082,0.902,0
"17244",NA,-0.766,10.8,0,0.507,-0.194,0
"17245",NA,0.412,50,0,1.109,0.818,0
"17246",NA,0.515,40.8,0,0.42,-0.139,0
"17247",NA,-0.267,50,0,0.744,0.013,0
"17248",NA,-1.02,7,0,-0.056,-0.752,0
"17249",NA,-0.028,46.8,1,-1.605,0.638,0
"17250",NA,0.765,47.7,0,-0.295,1.149,0
"17251",NA,0.439,50,0,-0.13,-0.932,0
"17252",NA,-0.338,38,0,0.879,0.27,0
"17253",NA,-0.245,50,0,0.503,0.194,0
"17254",NA,-0.33,41.3,0,0.488,0.675,0
"17255",NA,0.695,12.4,0,-0.134,0.261,0
"17256",NA,-0.512,38.9,1,0.611,0.907,0
"17257",NA,-0.832,50,0,-0.618,0.247,0
"17258",NA,-0.063,9.2,0,1.618,0.553,0
"17259",NA,-0.804,47.7,1,0.544,-1.041,0
"17260",NA,-0.036,10.3,0,0.303,0.773,0
"17261",NA,-0.372,50,0,-1.278,-0.272,0
"17262",NA,-0.127,45.3,0,0.819,1.488,0
"17263",NA,-0.525,50,0,0.054,0.449,0
"17264",NA,-0.788,26,0,-0.357,0.175,0
"17265",NA,0.254,50,0,-1.32,0.27,0
"17266",NA,-0.151,43.9,0,0.386,-0.633,0
"17267",NA,-0.54,50,0,-0.193,0.703,0
"17268",NA,-0.034,50,0,-0.88,-0.133,0
"17269",NA,0.071,8.7,0,-0.493,-0.235,0
"17270",NA,1.209,13.8,0,1.162,0.393,0
"17271",NA,0.02,29.5,0,0.816,-0.468,0
"17272",NA,-0.503,50,0,-1.273,-0.14,0
"17273",NA,0.041,50,0,-0.498,-0.258,0
"17274",NA,-0.346,50,0,-1.085,0.05,0
"17275",NA,0.8,50,0,-0.706,-0.502,0
"17276",NA,0.481,50,0,0.951,-0.214,0
"17277",NA,0.188,50,0,0.76,-1.221,0
"17278",NA,0.162,9.5,0,0.521,0.855,0
"17279",NA,0.09,36.5,1,0.225,0.048,0
"17280",NA,-0.429,36.8,0,-0.809,1.554,0
"17281",NA,-0.461,50,0,-0.987,-0.538,0
"17282",NA,0.041,38.9,0,-0.943,0.326,0
"17283",NA,1.891,45.9,1,1.756,0.374,0
"17284",NA,0.47,50,0,-0.883,0.083,0
"17285",NA,0.678,32.5,0,-0.446,0.471,0
"17286",NA,0.322,50,0,0.671,-0.791,0
"17287",NA,0.099,50,0,0.099,-0.412,0
"17288",NA,-0.426,50,0,1.014,1.255,0
"17289",NA,1.464,50,0,0.191,-0.113,0
"17290",NA,-0.085,50,0,0.593,0.142,0
"17291",NA,-0.386,7.7,0,0.876,0.743,0
"17292",NA,0.847,47.3,1,-1.159,0.656,0
"17293",NA,1.015,21.5,0,0.757,-0.38,0
"17294",NA,1.367,33.3,1,-1.329,-0.028,0
"17295",NA,0.009,50,0,0.467,0.492,0
"17296",NA,-0.068,50,0,-0.07,-0.634,0
"17297",NA,0.594,50,0,-0.291,-0.659,0
"17298",NA,-0.149,50,0,0.376,0.084,0
"17299",NA,1.168,50,0,0.102,-0.573,0
"17300",NA,-0.355,30.5,0,-1.203,-0.155,0
"17301",NA,0.904,50,0,-0.776,0.089,0
"17302",NA,-0.265,50,0,-0.233,0.843,0
"17303",NA,0.463,50,0,-0.387,-0.262,0
"17304",NA,-0.332,50,0,-0.014,-0.964,0
"17305",NA,0.086,48,0,-0.113,-0.6,0
"17306",NA,0.909,50,0,-0.111,0.271,0
"17307",NA,0.195,40.7,1,0.899,1.21,0
"17308",NA,-0.061,50,0,-0.925,-1.747,0
"17309",NA,-0.934,50,0,0.802,0.699,0
"17310",NA,0.38,49.8,1,0.314,-2.728,0
"17311",NA,-0.608,38.2,0,-0.721,-0.428,0
"17312",NA,1.007,49,1,-0.094,0.145,0
"17313",NA,0.122,0.6,0,1.068,0.215,0
"17314",NA,0.738,50,0,-0.312,-0.075,0
"17315",NA,-0.25,50,0,1.639,0.911,0
"17316",NA,0.104,50,0,-0.599,0.397,0
"17317",NA,0.575,50,0,0.192,0.316,0
"17318",NA,-0.157,50,0,-0.026,-0.639,0
"17319",NA,1.228,3.3,0,0.141,0.621,0
"17320",NA,0.514,50,0,0.667,2.283,0
"17321",NA,-1.1,50,0,-0.976,-1.062,0
"17322",NA,-0.167,50,0,-0.996,1.097,0
"17323",NA,0.301,50,0,-0.223,-0.12,0
"17324",NA,0.066,7.7,0,-0.818,0.099,0
"17325",NA,0.973,50,0,-1.495,0.021,0
"17326",NA,0.117,35.7,0,1.345,1.344,0
"17327",NA,0.829,50,0,0.873,1.175,0
"17328",NA,-0.274,50,0,-0.403,-0.508,0
"17329",NA,-0.311,50,0,-0.774,0.023,0
"17330",NA,0.323,2.7,0,0.561,0.531,0
"17331",NA,-0.704,50,0,-0.221,-2.34,0
"17332",NA,0.735,28.3,0,-0.093,0.613,0
"17333",NA,-0.13,50,0,0.987,1.703,0
"17334",NA,0.393,12.5,0,-1.249,1.204,0
"17335",NA,0.927,5.1,0,0.341,0.748,0
"17336",NA,0.011,15.9,0,-0.688,0.496,0
"17337",NA,-0.779,43.8,0,0.362,0,0
"17338",NA,-0.784,50,0,-1.295,-1.192,0
"17339",NA,-0.027,19,0,0.959,0.652,0
"17340",NA,0.089,50,0,-0.07,0.616,0
"17341",NA,0.286,24.6,0,-0.204,1.791,0
"17342",NA,0.068,50,0,0.268,0.908,0
"17343",NA,0.493,50,0,0.869,-0.195,0
"17344",NA,1.583,29.3,0,0.593,-0.088,0
"17345",NA,0.066,41.1,0,0.125,0.249,0
"17346",NA,-1.211,0.6,0,-0.505,-0.618,0
"17347",NA,1.052,50,0,-0.257,-0.128,0
"17348",NA,-0.327,44.7,0,0.947,0.046,0
"17349",NA,0.661,41.8,1,-0.277,-0.166,0
"17350",NA,-0.569,17.1,0,0.485,-0.479,0
"17351",NA,0.913,50,0,0.713,-0.397,0
"17352",NA,-0.45,50,0,0.46,0.02,0
"17353",NA,1.04,42.5,0,-1.031,-0.722,0
"17354",NA,1.082,15.7,0,-0.749,-0.785,0
"17355",NA,0.652,50,0,0.515,-0.665,0
"17356",NA,-1.014,50,0,-0.522,0.251,0
"17357",NA,-0.505,50,0,0.218,-0.635,0
"17358",NA,0.467,50,0,-1.014,0.37,0
"17359",NA,-0.74,50,0,-0.488,-0.317,0
"17360",NA,0.652,50,0,0.235,-0.287,0
"17361",NA,-1.488,50,0,-1.561,-0.737,0
"17362",NA,0.207,41.1,0,-0.639,0.54,0
"17363",NA,-0.327,50,0,-0.053,-0.779,0
"17364",NA,0.292,50,0,0.778,0.305,0
"17365",NA,0.098,49.3,1,-0.116,0.089,0
"17366",NA,0.596,46.3,1,0.69,0.766,0
"17367",NA,-0.13,50,0,-0.86,0.659,0
"17368",NA,0.643,50,0,-0.771,-0.501,0
"17369",NA,-0.082,16.7,0,-0.213,1.12,0
"17370",NA,-0.725,50,0,0.612,-0.176,0
"17371",NA,-1.181,50,0,-0.592,-0.325,0
"17372",NA,0.181,33.2,0,-0.785,-0.32,0
"17373",NA,-0.525,21.8,0,-1.016,-0.221,0
"17374",NA,0.517,50,0,1.49,0.113,0
"17375",NA,-0.104,37.9,0,-1.448,-0.776,0
"17376",NA,0.683,36.6,0,-0.717,-1.338,0
"17377",NA,-1.028,38.9,0,0.827,-1.333,0
"17378",NA,0.801,14.7,0,-0.736,-0.034,0
"17379",NA,-0.7,16.4,0,-0.269,-1,0
"17380",NA,0.203,25.8,0,-0.401,-0.711,0
"17381",NA,-0.274,50,0,-0.072,0.479,0
"17382",NA,0.292,34.6,0,-0.441,-0.072,0
"17383",NA,-0.604,44.2,1,-0.226,-1.135,0
"17384",NA,1.416,50,0,-0.468,0.264,0
"17385",NA,-0.541,30.4,0,-1.382,-0.258,0
"17386",NA,-0.639,15.9,0,-0.91,0.228,0
"17387",NA,-0.223,50,0,0.747,0.003,0
"17388",NA,1.28,50,0,0.814,0.403,0
"17389",NA,-0.566,50,0,-0.145,-0.027,0
"17390",NA,0.638,28.4,0,-0.849,-0.462,0
"17391",NA,0.676,50,0,0.651,-1.128,0
"17392",NA,1.798,50,0,0.586,1.408,0
"17393",NA,0.314,50,0,-0.701,-0.929,0
"17394",NA,0.438,50,0,0.745,-0.78,0
"17395",NA,-0.419,50,0,0.362,-0.723,0
"17396",NA,1.054,42.9,1,0.509,1.006,0
"17397",NA,-0.387,50,0,-0.6,0.21,0
"17398",NA,-0.035,43.8,0,-0.179,0.977,0
"17399",NA,-0.312,16.1,0,0.063,-0.279,0
"17400",NA,-0.168,50,0,0.439,-0.325,0
"17401",NA,-0.059,50,0,-0.46,0.139,0
"17402",NA,0.064,50,0,-0.353,-0.697,0
"17403",NA,-1.196,5.5,0,-1.47,-0.132,0
"17404",NA,1.092,50,0,-0.719,-0.169,0
"17405",NA,0.836,50,0,-0.478,-0.902,0
"17406",NA,-0.627,50,0,1.082,-0.593,0
"17407",NA,-0.727,50,0,0.309,0.098,0
"17408",NA,0.998,50,0,-0.212,0.305,0
"17409",NA,-0.203,50,0,-0.379,0.292,0
"17410",NA,-0.616,39.8,0,-0.451,-0.813,0
"17411",NA,0.583,50,0,1.097,0.426,0
"17412",NA,1.071,26.3,0,0.723,0.89,0
"17413",NA,0.703,50,0,0.382,-0.56,0
"17414",NA,0.225,50,0,1.013,-0.728,0
"17415",NA,-0.664,26.2,0,-0.81,-1.58,0
"17416",NA,-0.423,50,0,0.088,0.127,0
"17417",NA,0.218,50,0,-0.337,-0.183,0
"17418",NA,-0.238,36.4,0,-0.109,0.3,0
"17419",NA,-0.34,50,0,0.128,1.138,0
"17420",NA,-1.08,50,0,-0.713,-0.982,0
"17421",NA,0.787,50,0,-0.462,0.676,0
"17422",NA,0.301,50,0,-1.122,-1.185,0
"17423",NA,0.206,12.1,0,-0.559,0.729,0
"17424",NA,-0.142,50,0,-0.403,-0.728,0
"17425",NA,-0.089,50,0,-0.663,-0.783,0
"17426",NA,-0.709,1.4,0,-1.232,-0.23,0
"17427",NA,0.795,50,0,0.881,0.359,0
"17428",NA,-0.462,8.3,0,-0.035,0.674,0
"17429",NA,0.357,32.9,0,-1.482,-0.54,0
"17430",NA,-0.013,20.1,0,0.439,0.575,0
"17431",NA,1.133,50,0,1.503,2.359,0
"17432",NA,-0.314,24.3,0,-0.456,1.33,0
"17433",NA,-0.475,50,0,0.049,-1.875,0
"17434",NA,0.074,50,0,-0.838,0.886,0
"17435",NA,0.962,50,0,0.152,1.093,0
"17436",NA,1.225,29.6,0,0.127,0.125,0
"17437",NA,1.852,15.9,0,0.19,1.606,0
"17438",NA,-0.848,24,0,0.901,-1.265,0
"17439",NA,0.992,50,0,0.264,0.479,0
"17440",NA,0.274,30.3,0,-0.075,-0.076,0
"17441",NA,0.667,34.6,1,0.998,0.522,0
"17442",NA,0.119,50,0,-0.137,0.819,0
"17443",NA,0.836,50,0,-0.2,1.06,0
"17444",NA,0.452,50,0,0.051,-0.227,0
"17445",NA,0.01,34.2,0,1.323,-0.524,0
"17446",NA,0.878,13.4,0,0.514,0.622,0
"17447",NA,0.151,19.9,0,0.176,-0.515,0
"17448",NA,-0.424,1,0,-0.401,-0.687,0
"17449",NA,-0.416,26.8,0,-0.972,-0.506,0
"17450",NA,-0.934,50,0,-1.286,-0.492,0
"17451",NA,0.34,28.8,0,-0.778,-1.188,0
"17452",NA,0.208,50,0,0.049,1.002,0
"17453",NA,1.143,49.2,1,-0.269,-0.05,0
"17454",NA,0.017,5.6,0,-1.653,-0.879,0
"17455",NA,-0.998,22.4,0,0.338,-0.043,0
"17456",NA,0.331,40.2,1,1.257,0.141,0
"17457",NA,0.45,50,0,0.472,-0.367,0
"17458",NA,1.223,41.5,1,0.531,-0.009,0
"17459",NA,0.504,50,0,0.421,0.255,0
"17460",NA,0.31,50,0,-0.134,-1.191,0
"17461",NA,1.454,50,0,1.056,-0.926,0
"17462",NA,-0.599,50,0,0.202,-0.127,0
"17463",NA,0.414,33.9,0,0.201,-1.072,0
"17464",NA,0.147,50,0,-0.352,0.017,0
"17465",NA,0.219,31.4,1,-0.254,0.231,0
"17466",NA,-1.246,50,0,-0.684,-0.145,0
"17467",NA,-0.54,50,0,-0.113,-0.72,0
"17468",NA,-0.94,50,0,-0.427,-0.032,0
"17469",NA,0.346,50,0,0.422,0.269,0
"17470",NA,-0.502,50,0,0.202,-0.572,0
"17471",NA,0.262,50,0,0.231,-0.278,0
"17472",NA,-0.641,49.4,1,-0.494,-0.667,0
"17473",NA,-0.296,50,0,1.016,-1.507,0
"17474",NA,-0.622,11.3,0,-1.237,0.784,0
"17475",NA,-0.908,50,0,0.493,-0.571,0
"17476",NA,0.215,50,0,-0.258,-0.452,0
"17477",NA,0.248,50,0,-0.519,-0.328,0
"17478",NA,-0.212,50,0,1.495,-0.133,0
"17479",NA,-0.485,50,0,0.348,2.28,0
"17480",NA,-0.264,50,0,0.879,-0.262,0
"17481",NA,0.15,50,0,0.146,0.476,0
"17482",NA,0.935,29.8,0,1.734,1.521,0
"17483",NA,-0.03,50,0,-0.562,0.708,0
"17484",NA,-1.456,11.2,0,-0.294,-1.138,0
"17485",NA,0.152,50,0,0.496,-0.985,0
"17486",NA,-0.356,38.5,0,-0.081,0.536,0
"17487",NA,-0.783,50,0,-0.108,-0.145,0
"17488",NA,-1.227,50,0,0.019,-0.844,0
"17489",NA,0.657,46.7,1,0.529,0.765,0
"17490",NA,-0.147,50,0,0.084,-1.03,0
"17491",NA,0.208,24.1,0,0.386,0.445,0
"17492",NA,-0.533,9.8,0,-0.344,-0.237,0
"17493",NA,-0.503,19.6,0,0.54,0.431,0
"17494",NA,-0.855,50,0,-1.056,0.614,0
"17495",NA,-0.114,23.8,0,-0.359,0.199,0
"17496",NA,1.018,50,0,-0.371,0.606,0
"17497",NA,-0.165,31.6,0,0.032,-0.549,0
"17498",NA,-0.534,50,0,0.014,0.795,0
"17499",NA,-0.229,50,0,-0.452,0.149,0
"17500",NA,0.335,50,0,0.029,0.438,0
"17501",NA,1.195,50,0,0.055,-0.798,0
"17502",NA,-0.371,23.8,0,0.746,0.706,0
"17503",NA,0.343,31.7,0,0.147,0.371,0
"17504",NA,0.521,50,0,-0.367,1.223,0
"17505",NA,0.396,46.8,0,0.538,1.124,0
"17506",NA,0.753,39.5,0,0.101,0.2,0
"17507",NA,-0.461,50,0,0.716,0.011,0
"17508",NA,-0.363,2.3,0,0.389,1.215,0
"17509",NA,-0.897,50,0,0.507,-0.887,0
